                     20.37                   1882.35
                     20.62                   1881.35
                     20.77                   1879.35
                     21.02                   1878.35
                     21.27                   1877.35
                      21.5                   1875.35
                     21.75                   1874.35
                        22                   1873.35
                     22.23                   1871.35
                     22.48                   1870.35
                     22.73                   1869.35
                     22.98                   1867.35
                     23.23                   1866.35
                     23.48                   1865.35
                     23.73                   1864.35
                     23.92                   1862.35
                     24.17                   1861.35
                     24.42                   1860.35
                     24.67                   1859.35
                     24.92                   1857.35
                     25.17                   1856.35
                     25.42                   1855.35
                     25.67                   1854.35
                     25.92                   1853.35
                     26.15                   1851.35
                      26.4                   1850.35
                     26.65                   1849.35
                      26.9                   1848.35
                     27.15                   1847.35
                      27.4                   1846.35
                     27.65                   1845.35
                      27.9                   1844.35
                     28.15                   1843.35
                      28.4                   1842.35
                     28.65                   1841.35
                     28.85                   1839.35
                      29.1                   1839.35
                     29.35                   1838.35
                      29.6                   1836.35
                     29.85                   1835.35
                      30.1                   1834.35
                     30.35                   1834.35
                      30.6                   1832.35
                     30.85                   1831.35
                      31.1                   1830.35
                     31.35                   1829.35
                      31.6                   1829.35
                     31.85                   1827.35
                      32.1                   1827.35
                     32.35                   1826.35
                      32.6                   1825.35
                      33.1                   1823.35
                     33.35                   1822.35
                      33.6                   1821.35
                     33.85                   1820.35
                      34.1                   1819.35
                     34.35                   1818.35
                      34.6                   1817.35
                     34.85                   1817.35
                      35.1                   1816.35
                     35.35                   1815.35
                      35.6                   1814.35
                     35.85                   1813.35
                      36.1                   1812.35
                     36.35                   1811.35
                      36.6                   1811.35
                     36.85                   1810.35
                      37.1                   1809.35
                     37.35                   1808.35
                      37.6                   1807.35
                     37.85                   1806.35
                      38.1                   1805.35
                     38.35                   1805.35
                      38.6                   1804.35
                     38.85                   1803.35
                      39.1                   1802.35
                     39.35                   1801.35
                      39.6                   1801.35
                     39.85                   1800.35
                      40.1                   1799.35
                     40.35                   1798.35
                      40.6                   1797.35
                     40.85                   1797.35
                      41.1                   1796.35
                     41.35                   1795.35
                      41.6                   1794.35
                     41.85                   1794.35
                      42.1                   1793.35
                     42.35                   1792.35
                      42.6                   1791.35
                     42.85                   1791.35
                      43.1                   1790.35
                     43.35                   1789.35
                      43.6                   1788.35
                     43.85                   1788.35
                      44.1                   1787.35
                     44.35                   1786.35
                     44.85                   1785.35
                      45.1                   1784.35
                     45.35                   1783.35
                      45.6                   1783.35
                     45.85                   1782.35
                      46.1                   1781.35
                      46.6                   1780.35
                     46.85                   1779.35
                      47.1                   1778.35
                     47.35                   1778.35
                      47.6                   1777.35
                     47.85                   1776.35
                      48.1                   1775.35
                     48.35                   1775.35
                      48.6                   1774.35
                     48.85                   1773.35
                      49.1                   1773.35
                     49.35                   1772.35
                      49.6                   1771.35
                     49.85                   1771.35
                      50.1                   1770.35
                     50.35                   1769.35
                      50.6                   1768.35
                     50.85                   1768.35
                      51.1                   1767.35
                      51.6                   1766.35
                     51.85                   1765.35
                      52.1                   1765.35
                     52.35                   1764.35
                      52.6                   1763.35
                      53.1                   1762.35
                     53.35                   1762.35
                      53.6                   1761.35
                     53.85                   1760.35
                      54.1                   1760.35
                     54.35                   1759.35
                      54.6                   1759.35
                     54.85                   1758.35
                      55.1                   1757.35
                     55.35                   1757.35
                      55.6                   1756.35
                     55.85                   1756.35
                      56.1                   1755.35
                     56.35                   1755.35
                      56.6                   1754.35
                     56.85                   1753.35
                      57.1                   1753.35
                     57.35                   1752.35
                      57.6                   1752.35
                     57.85                   1751.35
                      58.1                   1751.35
                     58.35                   1750.35
                      58.6                   1750.35
                     58.85                   1749.35
                      59.1                   1749.35
                     59.35                   1748.35
                      59.6                   1747.35
                     59.85                   1747.35
                      60.1                   1746.35
                     60.35                   1746.35
                      60.6                   1745.35
                     60.85                   1745.35
                      61.1                   1744.35
                     61.35                   1744.35
                      61.6                   1743.35
                     61.85                   1742.35
                      62.1                   1742.35
                     62.35                   1741.35
                      62.6                   1741.35
                     62.85                   1740.35
                      63.1                   1740.35
                     63.35                   1739.35
                      63.6                   1739.35
                     63.85                   1738.35
                      64.1                   1738.35
                     64.35                   1737.35
                      64.6                   1737.35
                     64.85                   1736.35
                      65.1                   1736.35
                     65.35                   1735.35
                      65.6                   1735.35
                     65.85                   1734.35
                      66.1                   1734.35
                     66.35                   1733.35
                      66.6                   1733.35
                     66.85                   1732.35
                      67.1                   1732.35
                     67.35                   1731.35
                      67.6                   1731.35
                     67.85                   1730.35
                      68.1                   1730.35
                     68.35                   1729.35
                      68.6                   1729.35
                     68.85                   1728.35
                      69.1                   1728.35
                     69.35                   1727.35
                      69.6                   1727.35
                     69.85                   1726.35
                      70.1                   1726.35
                     70.35                   1725.35
                      70.6                   1725.35
                     70.85                   1724.35
                      71.1                   1724.35
                     71.35                   1723.35
                      71.6                   1723.35
                     71.85                   1722.35
                      72.1                   1722.35
                     72.35                   1721.35
                      72.6                   1721.35
                     72.85                   1721.35
                      73.1                   1720.35
                     73.35                   1719.35
                      73.6                   1719.35
                     73.85                   1718.35
                      74.1                   1718.35
                     74.35                   1718.35
                      74.6                   1717.35
                     74.85                   1717.35
                      75.1                   1716.35
                     75.35                   1716.35
                      75.6                   1715.35
                     75.85                   1715.35
                      76.1                   1714.35
                     76.35                   1714.35
                      76.6                   1714.35
                     76.85                   1713.35
                      77.1                   1713.35
                     77.35                   1712.35
                      77.6                   1712.35
                     77.85                   1712.35
                      78.1                   1711.35
                     78.35                   1711.35
                     78.85                   1710.35
                      79.1                   1710.35
                     79.35                   1709.35
                     79.85                   1708.35
                      80.1                   1708.35
                     80.35                   1707.35
                      80.6                   1707.35
                     80.85                   1707.35
                      81.1                   1706.35
                     81.35                   1706.35
                     81.85                   1705.35
                     82.35                   1704.35
                      82.6                   1704.35
                     83.35                   1703.35
                      83.6                   1702.35
                     83.85                   1702.35
                      84.1                   1702.35
                      84.6                   1701.35
                     84.85                   1700.35
                      85.6                   1699.35
                     85.85                   1698.35
                      86.1                   1698.35
                     86.35                   1698.35
                      86.6                   1698.35
                     86.85                   1697.35
                      87.1                   1697.35
                     87.35                   1696.35
                      87.6                   1696.35
                     87.85                   1696.35
                      88.1                   1695.35
                     88.35                   1695.35
                      88.6                   1695.35
                     88.85                   1694.35
                      89.1                   1694.35
                     89.35                   1694.35
                      89.6                   1693.35
                     89.85                   1693.35
                      90.1                   1692.35
                     90.35                   1692.35
                      90.6                   1692.35
                     90.85                   1691.35
                      91.1                   1691.35
                     91.35                   1690.35
                      91.6                   1690.35
                     91.85                   1690.35
                      92.1                   1689.35
                     92.35                   1689.35
                      92.6                   1689.35
                     92.85                   1688.35
                     93.35                   1688.35
                      93.6                   1687.35
                     93.85                   1687.35
                      94.1                   1686.35
                      94.6                   1686.35
                     94.85                   1685.35
                      95.1                   1685.35
